root,file,ra,dec,srcid,msamet,slitid,grating,exptime,wmin,wmax,sn50,flux50,ctime,version,References,nRef,zfit,z,grade,reviewer,comment,thumb,slit_thumb,FITS,fnu,flam,has_v3,flam_v3
jades-gds-wide2-v4,jades-gds-wide2-v4_g140m-f070lp_1180_13519.spec.fits,53.1362839,-27.8103953,13519,jw01180135001_01_msa.fits,80,G140M_F070LP,9191,0.66,2.61,0.8,0.173,58:01.0,0.9.5.dev2+g80b81b4,CSi23  z=N/A,1,4.037,4.037,3,Auto,Redshift matches jades-gds-wide2-v3_g140m-f070lp_1180_13519 z=4.0384,,,FITS   d2d,,,1,
jades-gds06-v4,jades-gds06-v4_g140m-f070lp_1286_3204.spec.fits,53.1045855,-27.9076263,3204,jw01286006001_05_msa.fits,702,G140M_F070LP,5689.7,0.66,2.31,0.9,0.173,49:19.4,0.9.5.dev2+g80b81b4,-,0,2.6734,2.6734,3,Auto,Redshift matches jades-gds06-v3_g140m-f070lp_1286_3204 z=2.6651,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g140m-f070lp_1287_282766.spec.fits,53.0820628,-27.8944728,282766,jw01287001003_01_msa.fits,68,G140M_F070LP,33262.7,0.66,2.58,0.5,0.173,46:58.7,0.9.4.dev7+g92b1aa6,-,0,2.6987,2.6987,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_282766 z=2.7072,,,FITS   d2d,,,0,
gds-barrufet-s156-v4,gds-barrufet-s156-v4_prism-clear_2198_2999.spec.fits,53.11900218,-27.89372736,2999,jw02198004001_01_msa.fits,23,PRISM_CLEAR,2407.2,0.55,5.5,3.3,0.173,34:30.2,0.9.5.dev2+g80b81b4,-,0,3.7936,3.7936,3,Auto,Redshift matches gds-barrufet-s156-v3_prism-clear_2198_2999 z=3.7971,,,FITS   d2d,,,1,
jades-gds1-v4,jades-gds1-v4_g140m-f070lp_1286_37990.spec.fits,53.1336479,-27.8137722,37990,jw01286001001_04_msa.fits,660,G140M_F070LP,7878,0.66,2.59,0.5,0.173,56:13.9,0.9.5.dev2+g80b81b4,-,0,2.3078,2.3078,3,Auto,Redshift matches jades-gds1-v3_g395m-f290lp_1286_37990 z=2.2951,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g235m-f170lp_1286_88137.spec.fits,53.1100882,-27.8313155,88137,jw01286003001_04_msa.fits,568,G235M_F170LP,5689.7,1.75,3.91,1.2,0.173,28:11.3,0.9.5.dev2+g80b81b4,-,0,1.7667,1.7667,3,Auto,Redshift matches jades-gds03-v3_prism-clear_1286_88137 z=1.7668,,,FITS   d2d,,,1,
jades-gds05-v4,jades-gds05-v4_prism-clear_1286_193009.spec.fits,53.129531,-27.8309994,193009,jw01286005001_03_msa.fits,470,PRISM_CLEAR,8534.5,0.55,5.5,5.2,0.173,10:50.1,0.9.5.dev2+g80b81b4,-,0,3.6051,3.6051,3,Auto,Redshift matches jades-gds05-v3_prism-clear_1286_193009 z=3.6084,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g235m-f170lp_1286_76543.spec.fits,53.0628403,-27.8455447,76543,jw01286003001_01_msa.fits,108,G235M_F170LP,5689.7,1.6,4.32,0.5,0.172,29:44.2,0.9.5.dev2+g80b81b4,-,0,1.2089,1.2089,3,Auto,Redshift matches jades-gds03-v4_prism-clear_1286_76543 z=1.2173,,,FITS   d2d,,,1,
gds-rieke-v4,gds-rieke-v4_g140m-f100lp_1207_198545.spec.fits,53.161414,-27.811144,198545,jw01207004001_01_msa.fits,148,G140M_F100LP,7002.7,0.96,2.59,0.6,0.172,56:32.1,0.9.5.dev2+g80b81b4,CGGu21  z=N/A,1,2.8218,2.8218,3,Auto,Redshift matches gds-rieke-v3_g235m-f170lp_1207_198545 z=2.8213,,,FITS   d2d,,,1,
jades-gds1-v4,jades-gds1-v4_g140m-f070lp_1286_10010897.spec.fits,53.1448794,-27.8151934,10010897,jw01286001001_04_msa.fits,625,G140M_F070LP,7878,0.66,2.58,0.3,0.172,55:02.5,0.9.5.dev2+g80b81b4,-,0,2.3426,2.3426,3,Auto,Redshift matches jades-gds1-v3_g235m-f170lp_1286_10010897 z=2.3422,,,FITS   d2d,,,1,
gds-barrufet-s156-v4,gds-barrufet-s156-v4_prism-clear_2198_4307.spec.fits,53.1406327,-27.88137706,4307,jw02198004001_02_msa.fits,56,PRISM_CLEAR,2407.2,0.55,5.5,2.6,0.172,33:50.3,0.9.5.dev2+g80b81b4,-,0,5.5175,5.5175,3,Auto,Redshift matches gds-barrufet-s156-v3_prism-clear_2198_4307 z=5.5222,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g235m-f170lp_1286_35299.spec.fits,53.0643821,-27.8744896,35299,jw01286003001_04_msa.fits,657,G235M_F170LP,5689.7,1.61,4.32,0.6,0.172,47:39.0,0.9.5.dev2+g80b81b4,-,0,3.2179,3.2179,3,Auto,Redshift matches jades-gds03-v3_g140m-f070lp_1286_35299 z=3.2335,,,FITS   d2d,,,1,
jades-gds-w06-v4,jades-gds-w06-v4_prism-clear_1212_696.spec.fits,53.10894785,-27.92382036,172,jw01212006001_01_msa.fits,172,PRISM_CLEAR,2407.2,0.55,5.5,3.7,0.172,57:53.6,0.9.5.dev2+g80b81b4,-,0,1.29,1.29,3,Auto,Redshift matches jades-gds-w06-v3_prism-clear_b172 z=1.2933,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_g395m-f290lp_1286_166015.spec.fits,53.1096898,-27.8841047,166015,jw01286002001_01_msa.fits,59,G395M_F290LP,2844.8,2.69,5.5,0.5,0.172,11:11.0,0.9.5.dev2+g80b81b4,-,0,3.6873,3.6873,3,Auto,Redshift matches jades-gds02-v3_prism-clear_1286_166015 z=3.6827,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_g140m-f070lp_1286_86533.spec.fits,53.1333648,-27.8335706,86533,jw01286002001_01_msa.fits,19,G140M_F070LP,5689.7,0.66,2.24,1,0.171,46:32.9,0.9.5.dev2+g80b81b4,-,0,1.4875,1.4875,3,Auto,Redshift matches jades-gds02-v3_g395h-f290lp_1286_86533 z=1.4867,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g235m-f170lp_1286_174756.spec.fits,53.1248376,-27.8678044,174756,jw01286003001_01_msa.fits,11,G235M_F170LP,8534.5,1.61,3.65,1,0.171,16:57.9,0.9.5.dev2+g80b81b4,-,0,1.9008,1.9008,3,Auto,Redshift matches jades-gds03-v3_g235m-f170lp_1286_174756 z=1.9001,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_g395m-f290lp_1286_284278.spec.fits,53.0916226,-27.8467368,284278,jw01286004001_01_msa.fits,20,G395M_F290LP,8534.5,2.69,5.5,0.8,0.171,48:28.0,0.9.5.dev2+g80b81b4,-,0,1.8953,1.8953,3,Auto,Redshift matches jades-gds04-v4_prism-clear_1286_284278 z=1.8975,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_prism-clear_1286_172688.spec.fits,53.1447939,-27.8715196,172688,jw01286002001_03_msa.fits,332,PRISM_CLEAR,8534.5,0.55,5.5,6.5,0.171,09:58.0,0.9.5.dev2+g80b81b4,-,0,3.5895,3.5895,3,Auto,Redshift matches jades-gds02-v3_prism-clear_1286_172688 z=3.5882,,,FITS   d2d,,,1,
jades-gds06-v4,jades-gds06-v4_g235m-f170lp_1286_174463.spec.fits,53.0857263,-27.8680312,174463,jw01286006001_01_msa.fits,60,G235M_F170LP,8534.5,1.61,4.24,0.6,0.171,50:59.3,0.9.5.dev2+g80b81b4,-,0,1.7391,1.7391,3,Auto,Redshift matches jades-gds06-v3_g235m-f170lp_1286_174463 z=1.7384,,,FITS   d2d,,,1,
jades-gds06-v4,jades-gds06-v4_g395h-f290lp_1286_20179485.spec.fits,53.0873786,-27.8603251,20179485,jw01286006001_05_msa.fits,720,G395H_F290LP,8534.5,2.83,4.38,0.2,0.171,51:10.1,0.9.5.dev2+g80b81b4,-,0,7.9526,7.9526,3,Auto,Redshift matches jades-gds10-v4_g235m-f170lp_1287_20179485 z=7.9522,,,FITS   d2d,,,1,
jades-gds05-v4,jades-gds05-v4_g140m-f070lp_1286_202258.spec.fits,53.1225345,-27.8002227,202258,jw01286005001_01_msa.fits,54,G140M_F070LP,5689.7,0.66,2.52,0.7,0.171,49:12.7,0.9.5.dev2+g80b81b4,-,0,2.3469,2.3469,3,Auto,Redshift matches jades-gds05-v3_g235m-f170lp_1286_202258 z=2.3459,,,FITS   d2d,,,0,
gds-deep-v4,gds-deep-v4_g140m-f070lp_1210_36976.spec.fits,53.1158395,-27.7975508,36976,jw01210001001_01_msa.fits,74,G140M_F070LP,8315.7,0.66,2.58,0.3,0.17,36:53.6,0.9.5.dev2+g80b81b4,ABu23  z=5.122,1,5.1328,5.1328,3,Auto,Redshift matches gds-deep-v3_g235m-f170lp_1210_36976 z=5.1231,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g395h-f290lp_1286_88137.spec.fits,53.1100882,-27.8313155,88137,jw01286003001_04_msa.fits,568,G395H_F290LP,5689.7,2.87,4.22,0.6,0.17,28:21.4,0.9.5.dev2+g80b81b4,-,0,1.7667,1.7667,3,Auto,Redshift matches jades-gds03-v3_prism-clear_1286_88137 z=1.7668,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_g140m-f070lp_1286_190850.spec.fits,53.1296212,-27.8377413,190850,jw01286002001_05_msa.fits,681,G140M_F070LP,8534.5,0.66,2.33,0.7,0.17,46:32.4,0.9.5.dev2+g80b81b4,-,0,3.0241,3.0241,3,Auto,Redshift matches jades-gds02-v3_g395m-f290lp_1286_190850 z=3.0223,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g395m-f290lp_1286_193699.spec.fits,53.0741037,-27.828701,193699,jw01286003001_04_msa.fits,610,G395M_F290LP,8534.5,2.69,5.5,0.8,0.17,32:33.7,0.9.5.dev2+g80b81b4,-,0,3.4234,3.4234,3,Auto,Redshift matches jades-gds03-v3_g235m-f170lp_1286_193699 z=3.4235,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_g140m-f070lp_1286_10024670.spec.fits,53.142828,-27.8740482,10024670,jw01286002001_04_msa.fits,531,G140M_F070LP,5689.7,0.66,2.19,1,0.17,46:47.2,0.9.5.dev2+g80b81b4,-,0,3.4691,3.4691,3,Auto,Redshift matches jades-gds02-v3_prism-clear_1286_10024670 z=3.4775,,,FITS   d2d,,,1,
